XATHT-MAJ,Athletic Training
XBECE-BSED,Business Education/Cooperative Education
XBECE-MAJ,Business Education/Cooperative Education
XBIOL-BAED,Biology
XBIOL-BSED,Biology
XBIOL-MAJ,Biology
XBSED-BAED,Business Education
XBSED-BSED,Business Education
XBSED-MAJ,Business Education
XCDED-BSHF,Family and Consumer Sciences
XCDED-MAJ,Family and Consumer Sciences
XCDED-MIN,Family and Consumer Sciences
XCHE-BAED,Community Health Education
XCHE-BSED,Community Health Education
XCHE-MAJ,Community Health Education
XCHEM-BAED,Chemistry
XCHEM-BSED,Chemistry
XCHEM-MAJ,Chemistry
XCOAC-BSED,Coaching
XCOAC-MAJ,Coaching
XCOAC-MIN,Coaching
XCOMP-MAJ,Computer Science
XCSED-BSHE,Consumer Science and Education
XCSED-BSHF,Consumer Science and Education
XCSED-MAJ,Consumer Science and Education
XCSED-MIN,Consumer Science and Education
XCULS-BSHF,Nutritional Science & Dietetics
XCULS-MAJ,Nutritional Science & Dietetics
XCULS-MIN,Nutritional Science & Dietetics
XDANC-BAED,Dance
XDANC-BFA,Dance
XDANC-BSED,Dance
XDANC-MAJ,Dance
XDIET-BSHF,Nutritional Science & Dietetics
XDIET-MAJ,Nutritional Science & Dietetics
XDIET-MIN,Nutritional Science & Dietetics
XDITJ-BSHF,Nutritional Science & Dietetics
XDITJ-MAJ,Nutritional Science & Dietetics
XDITJ-MIN,Nutritional Science & Dietetics
XDMRK-BSED,Distributive/Marketing Educ and Basic Business
XDMRK-MAJ,Distributive/Marketing Educ and Basic Business
XDRAM-BAED,"Speech, Drama and English"
XDRAM-BSED,"Speech, Drama and English"
XDRAM-MAJ,"Speech, Drama and English"
XDTEX-BSHF,Nutritional Science & Dietetics
XDTEX-MAJ,Nutritional Science & Dietetics
XDTEX-MIN,Nutritional Science & Dietetics
XDVOC-BAED,Cooperative Education
XDVOC-BSED,Cooperative Education
XDVOC-MAJ,Cooperative Education
XECED-BAED,Elementary Educ and Early Childhood Education
XECED-BSED,Elementary Educ and Early Childhood Education
XECED-MAJ,Elementary Educ and Early Childhood Education
XECNH-BAED,Economics and History
XECNH-BSED,Economics and History
XECNH-MAJ,Economics and History
XECON-BAED,Economics
XECON-BSED,Economics
XECON-MAJ,Economics
XECSE-BSED,Early Childhood and Special Education
XECSE-MAJ,Early Childhood and Special Education
XELAR-BAED,Elementary Education and Art K-6
XELAR-BSED,Elementary Education and Art K-6
XELAR-MAJ,Elementary Education and Art K-6
XELBI-BSED,Elementary Education-Bilingual
XELBI-MAJ,Elementary Education-Bilingual
XELED-BAED,Elementary Education
XELED-BSED,Elementary Education
XELED-MAJ,Elementary Education
XELFR-BAED,Elementary Education and French K-6
XELFR-BSED,Elementary Education and French K-6
XELFR-MAJ,Elementary Education and French K-6
XELGR-BAED,Elementary Education and German K-6
XELGR-BSED,Elementary Education and German K-6
XELGR-MAJ,Elementary Education and German K-6
XELHD-BSED,Elementary Educ & Human Dev and The Family
XELHD-MAJ,Elementary Educ & Human Dev and The Family
XELPE-BAED,Elementary Education-Physical Education K-6
XELPE-BSED,Elementary Education-Physical Education K-6
XELPE-MAJ,Elementary Education-Physical Education K-6
XELSN-BAED,Elementary Education and Spanish K-6
XELSN-BSED,Elementary Education and Spanish K-6
XELSN-MAJ,Elementary Education and Spanish K-6
XENGL-BA,English
XENGL-BAED,English
XENGL-BSED,English
XENGL-MAJ,English
XERTH-BAED,Earth Science
XERTH-BSED,Earth Science
XERTH-MAJ,Earth Science
XESL-MAJ,English as a Second Language
XEXSC-BAED,Exercise Science
XEXSC-BSED,Exercise Science
XEXSC-MAJ,Exercise Science
XFACS-BSHF,Family and Consumer Sciences
XFACS-MAJ,Family and Consumer Sciences
XFACS-MIN,Family and Consumer Sciences
XFACS-NDEG,Family and Consumer Sciences
XFAMS-MIN,Family Science
XFCSE-BSHF,Family and Consumer Sciences
XFCSE-MAJ,Family and Consumer Sciences
XFCSE-MIN,Family and Consumer Sciences
XFCSJ-BSHF,Family and Consumer Sciences
XFCSJ-MAJ,Family and Consumer Sciences
XFCSJ-MIN,Family and Consumer Sciences
XFECE-BSHF,Family and Consumer Sciences
XFECE-MAJ,Family and Consumer Sciences
XFECE-MIN,Family and Consumer Sciences
XFFM-MIN,Family Financial Management
XFFMS-BSHF,Family and Consumer Sciences
XFFMS-MAJ,Family and Consumer Sciences
XFFMS-MIN,Family and Consumer Sciences
XFMSC-BSHF,Family and Consumer Sciences
XFMSC-MAJ,Family and Consumer Sciences
XFMSC-MIN,Family and Consumer Sciences
XFOOD-BSHF,Nutritional Science & Dietetics
XFOOD-MAJ,Nutritional Science & Dietetics
XFOOD-MIN,Nutritional Science & Dietetics
XFREN-BAED,French
XFREN-BSED,French
XFREN-MAJ,French
XFRFL-BAED,French 7-12 and French K-6
XFRFL-BSED,French 7-12 and French K-6
XFRFL-MAJ,French 7-12 and French K-6
XGEOG-BAED,Geography
XGEOG-BSED,Geography
XGEOG-MAJ,Geography
XGEOH-BAED,Geography and History
XGEOH-BSED,Geography and History
XGEOH-MAJ,Geography and History
XGERM-BAED,German
XGERM-BSED,German
XGERM-MAJ,German
XGOBB-BSED,General Office and Basic Business
XGOBB-MAJ,General Office and Basic Business
XGRFL-BAED,German 7-12 and German K-6
XGRFL-BSED,German 7-12 and German K-6
XGRFL-MAJ,German 7-12 and German K-6
XHDF-BSHE,Human Development and The Family
XHDF-BSHF,Human Development and The Family
XHDF-MAJ,Human Development and The Family
XHDF-MIN,Human Development and The Family
XHEAR-BAED,Deaf or Hard of Hearing Education
XHEAR-BSED,Deaf or Hard of Hearing Education
XHEAR-MAJ,Deaf or Hard of Hearing Education
XHEHD-BSED,Health Education and Human Development
XHEHD-MAJ,Health Education and Human Development
XHFAC-MIN,Family and Consumer Sciences
XHIN2-MIN,International Studies
XHINS-MIN,International Studies
XHIST-BAED,History
XHIST-BSED,History
XHIST-MAJ,History
XHLTH-BAED,Health Education
XHLTH-BSED,Health Education
XHLTH-MAJ,Health Education
XHLTO-BAED,Health Occupations
XHLTO-BSED,Health Occupations
XHLTO-MAJ,Health Occupations
XHNFS-BSHE,Human Nutrition and Food Service Management
XHNFS-BSHF,Human Nutrition and Food Service Management
XHNFS-MAJ,Human Nutrition and Food Service Management
XHNFS-MIN,Human Nutrition and Food Service Management
XHPED-BAED,Health and Physical Education K-12
XHPED-BSED,Health and Physical Education K-12
XHPED-MAJ,Health and Physical Education K-12
XHPER-BAED,"Health, Physical Educ and Recreation Studies"
XHPER-BSED,"Health, Physical Educ and Recreation Studies"
XHPER-MAJ,"Health, Physical Educ and Recreation Studies"
XIART-BSED,Industrial Arts
XIART-MAJ,Industrial Arts
XIECE-BSHF,Family and Consumer Sciences
XIECE-MAJ,Family and Consumer Sciences
XIECE-MIN,Family and Consumer Sciences
XITEC-BAED,Industrial Technology Education
XITEC-BSED,Industrial Technology Education
XITEC-MAJ,Industrial Technology Education
XITGS-BA,Integrated Studies
XITGS-MAJ,Integrated Studies
XJOUR-BAED,Journalism
XJOUR-BSED,Journalism
XJOUR-MAJ,Journalism
XJRNE-BAED,Journalism and English
XJRNE-BSED,Journalism and English
XJRNE-MAJ,Journalism and English
XLART-BAED,Language Arts
XLART-BSED,Language Arts
XLART-MAJ,Language Arts
XLATN-BAED,Latin
XLATN-BSED,Latin
XLATN-MAJ,Latin
XMATH-BAED,Mathematics
XMATH-BSED,Mathematics
XMATH-MAJ,Mathematics
XMEBC-BSED,Marketing Education/Basic Business-Cooperative Educ
XMEBC-MAJ,Marketing Education/Basic Business-Cooperative Educ
XMIDD-BAED,Middle Grades Education
XMIDD-BSED,Middle Grades Education
XMIDD-MAJ,Middle Grades Education
XMIDS-BAED,Middle School
XMIDS-BSED,Middle School
XMIDS-MAJ,Middle School
XMIN1-BAED,Music Instrumental K-6 and 7-12
XMIN1-BSED,Music Instrumental K-6 and 7-12
XMIN1-MAJ,Music Instrumental K-6 and 7-12
XMIN2-BAED,Music Instrumental 7-12
XMIN2-BSED,Music Instrumental 7-12
XMIN2-MAJ,Music Instrumental 7-12
XMKED-BAED,Marketing Education and Basic Business
XMKED-BSED,Marketing Education and Basic Business
XMKED-MAJ,Marketing Education and Basic Business
XMRCH-BSHF,"Textiles, Clothing and Design"
XMRCH-MAJ,"Textiles, Clothing and Design"
XMRCH-MIN,"Textiles, Clothing and Design"
XMUSC-BA,Music
XMUSC-BM,Music
XMUSC-MAJ,Music
XMUSC-MIN,Music
XMUTH-BFA,Music Theatre
XMUV-BAED,Music Vocal/General K-6
XMUV-BSED,Music Vocal/General K-6
XMUV-MAJ,Music Vocal/General K-6
XMUVE-BAED,Music Vocal/General K-12
XMUVE-BSED,Music Vocal/General K-12
XMUVE-MAJ,Music Vocal/General K-12
XMUVI-BMED,"Music, Vocal & Instrumental K-12"
XMUVI-MAJ,"Music, Vocal & Instrumental K-12"
XNFHP-BSHF,Nutritional Science & Dietetics
XNFHP-MAJ,Nutritional Science & Dietetics
XNFHP-MIN,Nutritional Science & Dietetics
XNTRS-BSHF,Nutritional Science & Dietetics
XNTRS-MAJ,Nutritional Science & Dietetics
XNTRS-MIN,Nutritional Science & Dietetics
XNTSC-BAED,Natural Science
XNTSC-BSED,Natural Science
XNTSC-MAJ,Natural Science
XNUTR-BSHF,Nutritional Science & Dietetics
XNUTR-MAJ,Nutritional Science & Dietetics
XNUTR-MIN,Nutritional Science & Dietetics
XNUTR-NDEG,Nutritional Science & Dietetics
XP001-NDEG,Pre Art K-12
XP002-NDEG,Pre Biology
XP003-NDEG,Pre Business Education
XP004-NDEG,Pre Chemistry
XP005-NDEG,Pre Coaching (Endorsement)
XP006-NDEG,Pre Information Technology (Endorsement)
XP007-NDEG,Pre Earth Science
XP008-NDEG,Pre Economics & History
XP009-NDEG,Pre Elementary Education
XP010-NDEG,Pre Elementary Education & Art K-6
XP011-NDEG,Pre Elementary Educ & Early Childhood Educ
XP012-NDEG,Pre Elementary Education & French K-6
XP013-NDEG,Pre Elementary Education & German K-6
XP014-NDEG,Pre Elementary Education & Spanish K-6
XP015-NDEG,Pre Elementary Education-PE K-6
XP016-NDEG,Pre English
XP017-NDEG,Pre French
XP018-NDEG,Pre French 7-12 & French K-6
XP019-NDEG,Pre Geography & History
XP020-NDEG,Pre German
XP021-NDEG,Pre German 7-12 & German K-6
XP022-NDEG,Pre Health Education
XP023-NDEG,Pre Health Education & PE K-12
XP024-NDEG,Pre Hearing Impaired
XP025-NDEG,Pre History
XP026-NDEG,Pre Industrial Technology Education
XP027-NDEG,Pre Journalism & English
XP028-NDEG,Pre Latin
XP029-NDEG,Pre Marketing Education & Basic Business
XP030-NDEG,Pre Mathematics
XP031-NDEG,Pre Middle Grades Education
XP032-NDEG,Pre Natural Science
XP033-NDEG,Pre Physical Education 7-12
XP034-NDEG,Pre Physical Education K-6 & 7-12
XP035-NDEG,Pre Physical Science
XP036-NDEG,Pre Physics
XP037-NDEG,Pre Language Arts
XP038-NDEG,Pre Political Science & History
XP039-NDEG,Pre ESL
XP040-NDEG,Pre Russian
XP041-NDEG,Pre Social Science
XP042-NDEG,Pre Spanish
XP043-NDEG,Pre Spanish 7-12 & Spanish K-6
XP044-NDEG,Pre Speech & English
XP045-NDEG,"Pre Speech, Drama & English"
XP046-NDEG,Pre Speech-Language Pathology
XP047-NDEG,Pre Theatre & English
XP048-NDEG,Pre Trade & Industrial Education
XP049-NDEG,Pre Special Education
XP050-NDEG,Pre Inclusive Early Childhood Education
XP051-NDEG,Pre Reading and Writing
XP052-NDEG,Pre Marketing Educ/Coop Educ
XP053-NDEG,Pre Business Educ/Coop Educ
XP054-NDEG,Pre Cooperative Education
XPE1-BAED,Physical Education K-6 and 7-12
XPE1-BSED,Physical Education K-6 and 7-12
XPE1-MAJ,Physical Education K-6 and 7-12
XPE2-BAED,Physical Education 7-12
XPE2-BSED,Physical Education 7-12
XPE2-MAJ,Physical Education 7-12
XPEDU-NDEG,Pre-Education
XPHSC-BAED,Physical Science
XPHSC-BSED,Physical Science
XPHSC-MAJ,Physical Science
XPHYS-BAED,Physics
XPHYS-BSED,Physics
XPHYS-MAJ,Physics
XPLAW-NDEG,Pre-Law
XPOLS-BAED,Political Science
XPOLS-BSED,Political Science
XPOLS-MAJ,Political Science
XPPT-NDEG,Pre-Physical Therapy
XPSHD-BSED,Pre-School Handicapped
XPSHD-MAJ,Pre-School Handicapped
XPSHS-BAED,Political Science and History
XPSHS-BSED,Political Science and History
XPSHS-MAJ,Political Science and History
XPSW-NDEG,Pre-Social Work
XPSYC-BAED,Psychology
XPSYC-BSED,Psychology
XPSYC-MAJ,Psychology
XRDWR-BSED,Reading and Writing(7-12)
XRDWR-MAJ,Reading and Writing(7-12)
XREAD-BAED,Reading
XREAD-BSED,Reading
XREAD-MAJ,Reading
XRECR-BAED,Recreation
XRECR-BSED,Recreation
XRECR-MAJ,Recreation
XRFSA-BSHF,Nutritional Science & Dietetics
XRFSA-MAJ,Nutritional Science & Dietetics
XRFSA-MIN,Nutritional Science & Dietetics
XRUSS-BAED,Russian
XRUSS-BSED,Russian
XRUSS-MAJ,Russian
XSCTH-BAED,Speech Communication and Theatre
XSCTH-BSED,Speech Communication and Theatre
XSCTH-MAJ,Speech Communication and Theatre
XSECB-BSED,Secretarial and Basic Business
XSECB-MAJ,Secretarial and Basic Business
XSLPA-BAED,Speech-Language Pathology & Audiology
XSLPA-BSED,Speech-Language Pathology & Audiology
XSLPA-MAJ,Speech-Language Pathology & Audiology
XSOCI-BAED,Sociology
XSOCI-BSED,Sociology
XSOCI-MAJ,Sociology
XSPAN-BAED,Spanish
XSPAN-BSED,Spanish
XSPAN-MAJ,Spanish
XSPCM-BAED,Speech Communication
XSPCM-BSED,Speech Communication
XSPCM-MAJ,Speech Communication
XSPEN-BAED,Speech and English
XSPEN-BSED,Speech and English
XSPEN-MAJ,Speech and English
XSPFL-BAED,Spanish 7-12 and Spanish K-6
XSPFL-BSED,Spanish 7-12 and Spanish K-6
XSPFL-MAJ,Spanish 7-12 and Spanish K-6
XSPLP-BAED,Speech-Language Pathologist
XSPLP-BSED,Speech-Language Pathologist
XSPLP-MAJ,Speech-Language Pathologist
XSPM1-BAED,Special Ed-Mildly/Moderately Handicapped
XSPM1-BSED,Special Ed-Mildly/Moderately Handicapped
XSPM1-MAJ,Special Ed-Mildly/Moderately Handicapped
XSPM2-BAED,Special Ed-Severly/Multi Handicapped
XSPM2-BSED,Special Ed-Severly/Multi Handicapped
XSPM2-MAJ,Special Ed-Severly/Multi Handicapped
XSPM3-BAED,Elementary Ed & Spcl Ed-Mild/Mod Disabilities K-9
XSPM3-BSED,Elementary Ed & Spcl Ed-Mild/Mod Disabilities K-9
XSPM3-MAJ,Elementary Ed & Spcl Ed-Mild/Mod Disabilities K-9
XSPM4-BAED,Special Education-Mild/Moderate Disabilities 7-12
XSPM4-BSED,Special Education-Mild/Moderate Disabilities 7-12
XSPM4-MAJ,Special Education-Mild/Moderate Disabilities 7-12
XSPM5-BSED,Special Education-Mild/Moderate Disabilities K-9
XSPM5-MAJ,Special Education-Mild/Moderate Disabilities K-9
XSPPA-BAED,Speech Pathology and Audiology
XSPPA-BSED,Speech Pathology and Audiology
XSPPA-MAJ,Speech Pathology and Audiology
XSSCI-BAED,Social Science
XSSCI-BSED,Social Science
XSSCI-MAJ,Social Science
XSVOC-BAED,Special Vocational Needs
XSVOC-BSED,Special Vocational Needs
XSVOC-MAJ,Special Vocational Needs
XTCDJ-BSHF,"Textiles, Clothing and Design"
XTCDJ-MAJ,"Textiles, Clothing and Design"
XTCDJ-MIN,"Textiles, Clothing and Design"
XTED-BSED,Technical Education
XTED-MAJ,Technical Education
XTESL-BSED,Teaching English as a Second Language
XTESL-MAJ,Teaching English as a Second Language
XTHEA-BA,Theatre Arts
XTHEA-BAED,Theatre Arts
XTHEA-BFA,Theatre Arts
XTHEA-BSED,Theatre Arts
XTHEA-MAJ,Theatre Arts
XTHEN-BAED,Theatre and English
XTHEN-BSED,Theatre and English
XTHEN-MAJ,Theatre and English
XTRAD-BAED,Trade and Industrial Education
XTRAD-BSED,Trade and Industrial Education
XTRAD-MAJ,Trade and Industrial Education
XTXAD-BSHF,"Textiles, Clothing and Design"
XTXAD-MAJ,"Textiles, Clothing and Design"
XTXAD-MIN,"Textiles, Clothing and Design"
XTXCD-BSHE,"Textiles, Clothing and Design"
XTXCD-BSHF,"Textiles, Clothing and Design"
XTXCD-MAJ,"Textiles, Clothing and Design"
XTXCD-MIN,"Textiles, Clothing and Design"
XTXCD-NDEG,"Textiles, Clothing and Design"
XTXSC-BSHF,"Textiles, Clothing and Design"
XTXSC-MAJ,"Textiles, Clothing and Design"
XTXSC-MIN,"Textiles, Clothing and Design"
XVOCS-MAJ,Vocational Special Needs
XXDANC-BFA,Dance
XXDANC-MAJ,Dance
XXDANC-MIN,Dance
XXTHEA-MAJ,Theatre Arts
YTHD-GCER,Youth Development
